n_sku,ds,y
3,2016-12-30,8713.14457
4,2016-12-30,920.3323221
5,2016-12-30,1326.721018
1,2016-12-31,1638.92623
2,2016-12-31,20068.54371
3,2016-12-31,8626.013124
4,2016-12-31,892.7223524
5,2016-12-31,1366.522649
1,2017-01-01,1622.536968
2,2017-01-01,19466.4874
3,2017-01-01,8453.492861
4,2017-01-01,919.504023
5,2017-01-01,1339.192196
1,2017-01-02,1606.311598
2,2017-01-02,19661.15227
3,2017-01-02,8876.167505
4,2017-01-02,910.3089828
5,2017-01-02,1392.759884
1,2017-01-03,1638.43783
2,2017-01-03,19071.3177
3,2017-01-03,9053.690855
4,2017-01-03,864.7935336
5,2017-01-03,1350.977087
1,2017-01-04,1622.053452
2,2017-01-04,19452.74406
3,2017-01-04,9144.227763
4,2017-01-04,899.385275
5,2017-01-04,1364.486858
1,2017-01-05,1670.715056
2,2017-01-05,19063.68918
3,2017-01-05,9418.554596
4,2017-01-05,908.3791277
5,2017-01-05,1378.131727
1,2017-01-06,1654.007905
2,2017-01-06,19254.32607
3,2017-01-06,9701.111234
4,2017-01-06,881.1277539
5,2017-01-06,1350.569092
1,2017-01-07,1620.927747
2,2017-01-07,18676.69629
3,2017-01-07,9798.122346
4,2017-01-07,898.750309
5,2017-01-07,1364.074783
1,2017-01-08,1637.137025
2,2017-01-08,18489.92932
3,2017-01-08,9504.178676
4,2017-01-08,862.8002966
5,2017-01-08,1377.715531
1,2017-01-09,1620.765654
2,2017-01-09,19044.6272
3,2017-01-09,9314.095102
4,2017-01-09,871.4282996
5,2017-01-09,1363.938375
1,2017-01-10,1604.557998
2,2017-01-10,19996.85856
3,2017-01-10,9127.8132
4,2017-01-10,862.7140166
5,2017-01-10,1377.577759
1,2017-01-11,1572.466838
2,2017-01-11,19796.88998
3,2017-01-11,8671.42254
4,2017-01-11,854.0868764
5,2017-01-11,1322.474649
1,2017-01-12,1525.292833
2,2017-01-12,19005.01438
3,2017-01-12,8411.279864
4,2017-01-12,828.4642701
5,2017-01-12,1269.575663
1,2017-01-13,1479.534048
2,2017-01-13,18624.91409
3,2017-01-13,8327.167065
4,2017-01-13,869.8874836
5,2017-01-13,1256.879906
1,2017-01-14,1464.738707
2,2017-01-14,18438.66495
3,2017-01-14,8576.982077
4,2017-01-14,887.2852333
5,2017-01-14,1206.60471
1,2017-01-15,1420.796546
2,2017-01-15,18623.0516
3,2017-01-15,8491.212257
4,2017-01-15,922.7766427
5,2017-01-15,1242.802851
1,2017-01-16,1406.588581
2,2017-01-16,18064.36005
3,2017-01-16,8830.860747
4,2017-01-16,932.0044091
5,2017-01-16,1280.086937
1,2017-01-17,1476.91801
2,2017-01-17,17883.71645
3,2017-01-17,8565.934925
4,2017-01-17,959.9645414
5,2017-01-17,1267.286067
1,2017-01-18,1535.99473
2,2017-01-18,16989.53063
3,2017-01-18,8651.594274
4,2017-01-18,940.7652505
5,2017-01-18,1229.267485
1,2017-01-19,1474.554941
2,2017-01-19,17499.21655
3,2017-01-19,8824.626159
4,2017-01-19,968.988208
5,2017-01-19,1180.096786
1,2017-01-20,1445.063842
2,2017-01-20,18199.18521
3,2017-01-20,9001.118682
4,2017-01-20,959.298326
5,2017-01-20,1156.49485
1,2017-01-21,1502.866396
2,2017-01-21,17289.22595
3,2017-01-21,8641.073935
4,2017-01-21,1007.263242
5,2017-01-21,1168.059799
1,2017-01-22,1547.952387
2,2017-01-22,16770.54917
3,2017-01-22,8727.484674
4,2017-01-22,1047.553772
5,2017-01-22,1144.698603
1,2017-01-23,1563.431911
2,2017-01-23,15932.02171
3,2017-01-23,8814.759521
4,2017-01-23,1058.02931
5,2017-01-23,1110.357645
1,2017-01-24,1625.969188
2,2017-01-24,16250.66215
3,2017-01-24,9167.349902
4,2017-01-24,1047.449017
5,2017-01-24,1077.046915
1,2017-01-25,1674.748263
2,2017-01-25,16413.16877
3,2017-01-25,9075.676403
4,2017-01-25,1016.025546
5,2017-01-25,1087.817385
1,2017-01-26,1724.990711
2,2017-01-26,16084.90539
3,2017-01-26,8894.162875
4,2017-01-26,1026.185802
5,2017-01-26,1120.451906
1,2017-01-27,1742.240618
2,2017-01-27,16728.30161
3,2017-01-27,8627.337989
4,2017-01-27,1015.923944
5,2017-01-27,1109.247387
1,2017-01-28,1759.663025
2,2017-01-28,17062.86764
3,2017-01-28,8541.064609
4,2017-01-28,995.6054647
5,2017-01-28,1120.339861
1,2017-01-29,1742.066394
2,2017-01-29,16380.35293
3,2017-01-29,8370.243317
4,2017-01-29,1015.517574
5,2017-01-29,1109.136462
1,2017-01-30,1794.328386
2,2017-01-30,16871.76352
3,2017-01-30,8286.540884
4,2017-01-30,1025.67275
5,2017-01-30,1098.045098
1,2017-01-31,1776.385102
2,2017-01-31,16703.04589
3,2017-01-31,8535.13711
4,2017-01-31,1015.416022
5,2017-01-31,1152.947353
1,2017-02-01,1758.621251
2,2017-02-01,17371.16772
3,2017-02-01,8108.380255
4,2017-02-01,984.9535415
5,2017-02-01,1129.888405
1,2017-02-02,1811.379889
2,2017-02-02,17197.45605
3,2017-02-02,8351.631662
4,2017-02-02,1034.201219
5,2017-02-02,1073.393985
1,2017-02-03,1883.835084
2,2017-02-03,16681.53236
3,2017-02-03,8518.664295
4,2017-02-03,1003.175182
5,2017-02-03,1062.660045
1,2017-02-04,1902.673435
2,2017-02-04,17015.16301
3,2017-02-04,8433.477652
4,2017-02-04,1053.333941
5,2017-02-04,1094.539847
1,2017-02-05,1864.619967
2,2017-02-05,16334.55649
3,2017-02-05,8517.812429
4,2017-02-05,1021.733923
5,2017-02-05,1050.758253
1,2017-02-06,1845.973767
2,2017-02-06,15517.82867
3,2017-02-06,8602.990553
4,2017-02-06,1052.385941
5,2017-02-06,1040.25067
1,2017-02-07,1938.272455
2,2017-02-07,15828.18524
3,2017-02-07,8775.050364
4,2017-02-07,1073.433659
5,2017-02-07,1050.653177
1,2017-02-08,2035.186078
2,2017-02-08,15986.46709
3,2017-02-08,8424.04835
4,2017-02-08,1030.496313
5,2017-02-08,998.1205182
1,2017-02-09,2096.24166
2,2017-02-09,16146.33176
3,2017-02-09,8339.807866
4,2017-02-09,978.9714974
5,2017-02-09,1018.082929
1,2017-02-10,2138.166494
2,2017-02-10,15984.86845
3,2017-02-10,8590.002102
4,2017-02-10,949.6023525
5,2017-02-10,1048.625416
1,2017-02-11,2074.021499
2,2017-02-11,16464.4145
3,2017-02-11,8675.902123
4,2017-02-11,930.6103054
5,2017-02-11,1038.139162
1,2017-02-12,2156.982359
2,2017-02-12,16299.77035
3,2017-02-12,9109.697229
4,2017-02-12,949.2225115
5,2017-02-12,1048.520554
1,2017-02-13,2178.552182
2,2017-02-13,16136.77265
3,2017-02-13,9018.600257
4,2017-02-13,920.7458362
5,2017-02-13,1059.005759
1,2017-02-14,2200.337704
2,2017-02-14,16298.14038
3,2017-02-14,8748.042249
4,2017-02-14,883.9160027
5,2017-02-14,1016.645529
1,2017-02-15,2222.341081
2,2017-02-15,16787.08459
3,2017-02-15,9185.444362
4,2017-02-15,848.5593626
5,2017-02-15,1006.479074
1,2017-02-16,2266.787903
2,2017-02-16,17458.56797
3,2017-02-16,9461.007693
4,2017-02-16,823.1025817
5,2017-02-16,956.15512
1,2017-02-17,2198.784266
2,2017-02-17,17982.32501
3,2017-02-17,9839.448
4,2017-02-17,806.6405301
5,2017-02-17,965.7166712
1,2017-02-18,2242.759951
2,2017-02-18,18521.79476
3,2017-02-18,9445.87008
4,2017-02-18,798.5741248
5,2017-02-18,985.0310047
1,2017-02-19,2220.332351
2,2017-02-19,18707.01271
3,2017-02-19,9729.246183
4,2017-02-19,806.559866
5,2017-02-19,965.3303846
1,2017-02-20,2109.315734
2,2017-02-20,19081.15296
3,2017-02-20,9923.831107
4,2017-02-20,798.4942674
5,2017-02-20,974.9836884
1,2017-02-21,2067.129419
2,2017-02-21,19462.77602
3,2017-02-21,9526.877862
4,2017-02-21,782.524382
5,2017-02-21,1023.732873
1,2017-02-22,2170.48589
2,2017-02-22,18878.89274
3,2017-02-22,9622.146641
4,2017-02-22,774.6991382
5,2017-02-22,1054.444859
1,2017-02-23,2127.076172
2,2017-02-23,19634.04845
3,2017-02-23,9718.368107
4,2017-02-23,766.9521468
5,2017-02-23,1043.90041
1,2017-02-24,2148.346934
2,2017-02-24,20223.06991
3,2017-02-24,9912.735469
4,2017-02-24,743.9435824
5,2017-02-24,1033.461406
1,2017-02-25,2126.863465
2,2017-02-25,19616.37781
3,2017-02-25,9516.226051
4,2017-02-25,721.625275
5,2017-02-25,1023.126792
1,2017-02-26,2063.057561
2,2017-02-26,20597.1967
3,2017-02-26,9421.06379
4,2017-02-26,685.5440112
5,2017-02-26,1053.820596
1,2017-02-27,2083.688136
2,2017-02-27,21421.08457
3,2017-02-27,9703.695704
4,2017-02-27,671.833131
5,2017-02-27,1085.435214
1,2017-02-28,2167.035662
2,2017-02-28,20778.45203
3,2017-02-28,9218.510919
4,2017-02-28,665.1147997
5,2017-02-28,1096.289566
1,2017-03-01,2253.717088
2,2017-03-01,20986.23655
3,2017-03-01,9310.696028
4,2017-03-01,691.7193917
5,2017-03-01,1140.141149
1,2017-03-02,2208.642747
2,2017-03-02,21196.09892
3,2017-03-02,9403.802988
4,2017-03-02,657.1334221
5,2017-03-02,1151.54256
1,2017-03-03,2296.988456
2,2017-03-03,21408.0599
3,2017-03-03,9497.841018
4,2017-03-03,663.7047563
5,2017-03-03,1105.480858
1,2017-03-04,2319.958341
2,2017-03-04,20765.81811
3,2017-03-04,9592.819428
4,2017-03-04,657.0677087
5,2017-03-04,1138.645284
1,2017-03-05,2296.758758
2,2017-03-05,20142.84356
3,2017-03-05,9400.96304
4,2017-03-05,650.4970317
5,2017-03-05,1127.258831
1,2017-03-06,2204.888407
2,2017-03-06,19135.70139
3,2017-03-06,9118.934148
4,2017-03-06,624.4771504
5,2017-03-06,1172.349184
1,2017-03-07,2248.986175
2,2017-03-07,19709.77243
3,2017-03-07,9301.312831
4,2017-03-07,599.4980644
5,2017-03-07,1125.455217
1,2017-03-08,2316.455761
2,2017-03-08,19118.47925
3,2017-03-08,9115.286575
4,2017-03-08,575.5181418
5,2017-03-08,1170.473425
1,2017-03-09,2385.949434
2,2017-03-09,18927.29446
3,2017-03-09,9388.745172
4,2017-03-09,558.2525975
5,2017-03-09,1193.882894
1,2017-03-10,2314.370951
2,2017-03-10,18548.74857
3,2017-03-10,9670.407527
4,2017-03-10,563.8351235
5,2017-03-10,1205.821723
1,2017-03-11,2406.945789
2,2017-03-11,18734.23606
3,2017-03-11,9960.519753
4,2017-03-11,546.9200698
5,2017-03-11,1217.87994
1,2017-03-12,2479.154162
2,2017-03-12,19296.26314
3,2017-03-12,10259.33535
4,2017-03-12,541.4508691
5,2017-03-12,1266.595137
1,2017-03-13,2454.362621
2,2017-03-13,18717.37525
3,2017-03-13,10567.11541
4,2017-03-13,536.0363604
5,2017-03-13,1228.597283
1,2017-03-14,2478.906247
2,2017-03-14,18530.20149
3,2017-03-14,10461.44425
4,2017-03-14,530.6759968
5,2017-03-14,1191.739365
1,2017-03-15,2404.539059
2,2017-03-15,18715.50351
3,2017-03-15,10984.51646
4,2017-03-15,520.0624769
5,2017-03-15,1215.574152
1,2017-03-16,2452.629841
2,2017-03-16,18528.34847
3,2017-03-16,10654.98097
4,2017-03-16,504.4606026
5,2017-03-16,1239.885635
1,2017-03-17,2379.050945
2,2017-03-17,18713.63196
3,2017-03-17,10441.88135
4,2017-03-17,489.3267845
5,2017-03-17,1277.082204
1,2017-03-18,2331.469926
2,2017-03-18,18339.35932
3,2017-03-18,10546.30016
4,2017-03-18,474.646981
5,2017-03-18,1289.853026
1,2017-03-19,2238.211129
2,2017-03-19,18155.96573
3,2017-03-19,10440.83716
4,2017-03-19,488.8863904
5,2017-03-19,1276.954496
1,2017-03-20,2171.064796
2,2017-03-20,17974.40607
3,2017-03-20,10649.65391
4,2017-03-20,483.9975265
5,2017-03-20,1251.415406
1,2017-03-21,2149.354148
2,2017-03-21,18154.15013
3,2017-03-21,10756.15045
4,2017-03-21,493.677477
5,2017-03-21,1201.35879
1,2017-03-22,2084.873523
2,2017-03-22,18517.23313
3,2017-03-22,10541.02744
4,2017-03-22,498.6142518
5,2017-03-22,1237.399554
1,2017-03-23,2147.419729
2,2017-03-23,18332.0608
3,2017-03-23,10224.79661
4,2017-03-23,488.6419668
5,2017-03-23,1200.277567
1,2017-03-24,2104.471334
2,2017-03-24,18148.74019
3,2017-03-24,9713.556783
4,2017-03-24,513.0740651
5,2017-03-24,1152.266464
1,2017-03-25,2041.337194
2,2017-03-25,19056.1772
3,2017-03-25,9325.014511
4,2017-03-25,538.7277683
5,2017-03-25,1163.789129
1,2017-03-26,1980.097078
2,2017-03-26,18675.05366
3,2017-03-26,9231.764366
4,2017-03-26,533.3404907
5,2017-03-26,1140.513346
1,2017-03-27,1920.694166
2,2017-03-27,18861.80419
3,2017-03-27,9324.08201
4,2017-03-27,512.006871
5,2017-03-27,1174.728747
1,2017-03-28,1959.108049
2,2017-03-28,18484.56811
3,2017-03-28,9230.84119
4,2017-03-28,532.4871459
5,2017-03-28,1139.486884
1,2017-03-29,1919.925888
2,2017-03-29,19039.10515
3,2017-03-29,9507.766426
4,2017-03-29,537.8120173
5,2017-03-29,1105.302278
1,2017-03-30,1862.328112
2,2017-03-30,19800.66936
3,2017-03-30,9317.611097
4,2017-03-30,521.6776568
5,2017-03-30,1061.090187
1,2017-03-31,1880.951393
2,2017-03-31,20790.70283
3,2017-03-31,9503.963319
4,2017-03-31,500.8105505
5,2017-03-31,1071.701089
1,2017-04-01,1824.522851
2,2017-04-01,20998.60986
3,2017-04-01,9789.082218
4,2017-04-01,495.802445
5,2017-04-01,1050.267067
1,2017-04-02,1751.541937
2,2017-04-02,20788.62376
3,2017-04-02,9886.973041
4,2017-04-02,485.8863961
5,2017-04-02,1039.764396
1,2017-04-03,1734.026518
2,2017-04-03,21204.39623
3,2017-04-03,9985.842771
4,2017-04-03,510.1807159
5,2017-04-03,1070.957328
1,2017-04-04,1716.686252
2,2017-04-04,22264.61604
3,2017-04-04,9885.984343
4,2017-04-04,505.0789088
5,2017-04-04,1038.828608
1,2017-04-05,1751.019978
2,2017-04-05,21374.0314
3,2017-04-05,9391.685126
4,2017-04-05,520.231276
5,2017-04-05,1007.66375
1,2017-04-06,1786.040377
2,2017-04-06,22442.73297
3,2017-04-06,9109.934572
4,2017-04-06,504.6243378
5,2017-04-06,997.5871124
1,2017-04-07,1821.761185
2,2017-04-07,22218.30564
3,2017-04-07,8836.636535
4,2017-04-07,519.7630679
5,2017-04-07,987.6112413
1,2017-04-08,1803.543573
2,2017-04-08,21996.12259
3,2017-04-08,8925.002901
4,2017-04-08,493.7749145
5,2017-04-08,948.1067916
1,2017-04-09,1731.40183
2,2017-04-09,21776.16136
3,2017-04-09,8657.252814
4,2017-04-09,508.5881619
5,2017-04-09,957.5878596
1,2017-04-10,1662.145757
2,2017-04-10,20905.11491
3,2017-04-10,8830.39787
4,2017-04-10,488.2446355
5,2017-04-10,976.7396167
1,2017-04-11,1628.902842
2,2017-04-11,21114.16606
3,2017-04-11,8653.789912
4,2017-04-11,463.8324037
5,2017-04-11,1015.809201
1,2017-04-12,1547.457699
2,2017-04-12,20058.45775
3,2017-04-12,8221.100417
4,2017-04-12,468.4707277
5,2017-04-12,1046.283477
1,2017-04-13,1593.88143
2,2017-04-13,19055.53487
3,2017-04-13,7810.045396
4,2017-04-13,482.5248496
5,2017-04-13,1035.820643
1,2017-04-14,1546.064988
2,2017-04-14,19246.09021
3,2017-04-14,7653.844488
4,2017-04-14,506.651092
5,2017-04-14,1025.462436
1,2017-04-15,1484.222388
2,2017-04-15,20208.39472
3,2017-04-15,7271.152264
4,2017-04-15,501.5845811
5,2017-04-15,1035.717061
1,2017-04-16,1528.74906
2,2017-04-16,19602.14288
3,2017-04-16,7053.017696
4,2017-04-16,496.5687353
5,2017-04-16,1015.002719
1,2017-04-17,1589.899022
2,2017-04-17,20386.2286
3,2017-04-17,7194.07805
4,2017-04-17,521.3971721
5,2017-04-17,974.4026106
1,2017-04-18,1669.393973
2,2017-04-18,19978.50403
3,2017-04-18,7050.196489
4,2017-04-18,526.6111438
5,2017-04-18,1003.634689
1,2017-04-19,1686.087913
2,2017-04-19,20777.64419
3,2017-04-19,7261.702383
4,2017-04-19,505.546698
5,2017-04-19,1013.671036
1,2017-04-20,1618.644396
2,2017-04-20,20985.42063
3,2017-04-20,7189.08536
4,2017-04-20,520.713099
5,2017-04-20,1033.944457
1,2017-04-21,1683.390172
2,2017-04-21,21405.12904
3,2017-04-21,6901.521945
4,2017-04-21,515.505968
5,2017-04-21,1023.605012
1,2017-04-22,1632.888467
2,2017-04-22,21619.18033
3,2017-04-22,6832.506726
4,2017-04-22,500.0407889
5,2017-04-22,1013.368962
1,2017-04-23,1681.875121
2,2017-04-23,21186.79673
3,2017-04-23,6627.531524
4,2017-04-23,495.0403811
5,2017-04-23,1053.90372
1,2017-04-24,1749.150126
2,2017-04-24,21398.66469
3,2017-04-24,6561.256209
4,2017-04-24,490.0899772
5,2017-04-24,1032.825646
1,2017-04-25,1696.675622
2,2017-04-25,20970.6914
3,2017-04-25,6430.031084
4,2017-04-25,480.2881777
5,2017-04-25,1022.497389
1,2017-04-26,1679.708866
2,2017-04-26,20131.86374
3,2017-04-26,6622.932017
4,2017-04-26,461.0766506
5,2017-04-26,1042.947337
1,2017-04-27,1730.100132
2,2017-04-27,19729.22647
3,2017-04-27,6556.702697
4,2017-04-27,470.2981836
5,2017-04-27,1011.658917
1,2017-04-28,1799.304137
2,2017-04-28,19531.9342
3,2017-04-28,6425.568643
4,2017-04-28,446.7832744
5,2017-04-28,1001.542328
1,2017-04-29,1889.269344
2,2017-04-29,19727.25355
3,2017-04-29,6746.847075
4,2017-04-29,455.7189399
5,2017-04-29,971.4960581
1,2017-04-30,1945.947424
2,2017-04-30,19332.70847
3,2017-04-30,6611.910134
4,2017-04-30,460.2761293
5,2017-04-30,942.3511764
1,2017-05-01,1926.48795
2,2017-05-01,18946.0543
3,2017-05-01,6678.029235
4,2017-05-01,455.673368
5,2017-05-01,923.5041529
1,2017-05-02,1907.223071
2,2017-05-02,18567.13322
3,2017-05-02,6611.248943
4,2017-05-02,451.1166343
5,2017-05-02,877.3289452
1,2017-05-03,1888.15084
2,2017-05-03,18195.79055
3,2017-05-03,6545.136453
4,2017-05-03,469.1612997
5,2017-05-03,886.1022347
1,2017-05-04,1850.387823
2,2017-05-04,17649.91684
3,2017-05-04,6348.78236
4,2017-05-04,492.6193647
5,2017-05-04,912.6853017
1,2017-05-05,1813.380067
2,2017-05-05,17473.41767
3,2017-05-05,6221.806712
4,2017-05-05,477.8407838
5,2017-05-05,930.9390077
1,2017-05-06,1885.915269
2,2017-05-06,17648.15185
3,2017-05-06,6284.024779
4,2017-05-06,473.0623759
5,2017-05-06,903.0108375
1,2017-05-07,1810.478659
2,2017-05-07,18530.55944
3,2017-05-07,6221.184532
4,2017-05-07,496.7154947
5,2017-05-07,875.9205124
1,2017-05-08,1792.373872
2,2017-05-08,18715.86503
3,2017-05-08,6096.760841
4,2017-05-08,486.7811848
5,2017-05-08,910.9573329
1,2017-05-09,1738.602656
2,2017-05-09,18528.70638
3,2017-05-09,5974.825624
4,2017-05-09,491.6489967
5,2017-05-09,883.6286129
1,2017-05-10,1651.672523
2,2017-05-10,19084.56757
3,2017-05-10,5795.580855
4,2017-05-10,476.8995268
5,2017-05-10,910.1374713
1,2017-05-11,1618.639073
2,2017-05-11,19466.25893
3,2017-05-11,5737.625047
4,2017-05-11,495.9755078
5,2017-05-11,955.6443448
1,2017-05-12,1667.198245
2,2017-05-12,18882.27116
3,2017-05-12,5795.001297
4,2017-05-12,505.895018
5,2017-05-12,946.0879014
1,2017-05-13,1717.214192
2,2017-05-13,17938.1576
3,2017-05-13,5968.851336
4,2017-05-13,521.0718685
5,2017-05-13,955.5487804
1,2017-05-14,1665.697766
2,2017-05-14,18296.92075
3,2017-05-14,5909.162823
4,2017-05-14,547.125462
5,2017-05-14,965.1042682
1,2017-05-15,1715.668699
2,2017-05-15,18479.88996
3,2017-05-15,5850.071195
4,2017-05-15,563.5392258
5,2017-05-15,955.4532255
1,2017-05-16,1801.452134
2,2017-05-16,17740.69436
3,2017-05-16,5616.068347
4,2017-05-16,557.9038336
5,2017-05-16,993.6713546
1,2017-05-17,1729.394049
2,2017-05-17,17385.88047
3,2017-05-17,5559.907663
4,2017-05-17,580.2199869
5,2017-05-17,1023.481495
1,2017-05-18,1712.100108
2,2017-05-18,17559.73928
3,2017-05-18,5337.511357
4,2017-05-18,557.0111874
5,2017-05-18,1033.71631
1,2017-05-19,1643.616104
2,2017-05-19,18262.12885
3,2017-05-19,5551.011811
4,2017-05-19,540.3008518
5,2017-05-19,1054.390636
1,2017-05-20,1594.307621
2,2017-05-20,18079.50756
3,2017-05-20,5773.052284
4,2017-05-20,529.4948348
5,2017-05-20,1012.215011
1,2017-05-21,1674.023002
2,2017-05-21,17537.12233
3,2017-05-21,5599.860715
4,2017-05-21,524.1998864
5,2017-05-21,1022.337161
1,2017-05-22,1657.282772
2,2017-05-22,17011.00866
3,2017-05-22,5543.862108
4,2017-05-22,539.925883
5,2017-05-22,981.4436746
1,2017-05-23,1574.418633
2,2017-05-23,16160.45823
3,2017-05-23,5654.73935
4,2017-05-23,556.1236595
5,2017-05-23,991.2581113
1,2017-05-24,1558.674447
2,2017-05-24,16806.87656
3,2017-05-24,5485.09717
4,2017-05-24,561.6848961
5,2017-05-24,951.6077869
1,2017-05-25,1605.43468
2,2017-05-25,17143.01409
3,2017-05-25,5320.544255
4,2017-05-25,556.0680471
5,2017-05-25,970.6399426
1,2017-05-26,1541.217293
2,2017-05-26,16971.58395
3,2017-05-26,5426.95514
4,2017-05-26,572.7500886
5,2017-05-26,999.7591409
1,2017-05-27,1494.980774
2,2017-05-27,16292.72059
3,2017-05-27,5209.876934
4,2017-05-27,561.2950868
5,2017-05-27,1009.756732
1,2017-05-28,1480.030967
2,2017-05-28,16129.79339
3,2017-05-28,5314.074473
4,2017-05-28,566.9080377
5,2017-05-28,979.4640303
1,2017-05-29,1494.831276
2,2017-05-29,15807.19752
3,2017-05-29,5048.370749
4,2017-05-29,572.577118
5,2017-05-29,959.8747497
1,2017-05-30,1509.779589
2,2017-05-30,16439.48542
3,2017-05-30,4947.403334
4,2017-05-30,566.8513469
5,2017-05-30,988.6709922
1,2017-05-31,1479.583997
2,2017-05-31,16768.27513
3,2017-05-31,4996.877367
4,2017-05-31,578.1883738
5,2017-05-31,998.5577021
1,2017-06-01,1494.379837
2,2017-06-01,17271.32338
3,2017-06-01,5246.721236
4,2017-06-01,583.9702575
5,2017-06-01,968.6009711
1,2017-06-02,1509.323636
2,2017-06-02,17444.03662
3,2017-06-02,5404.122873
4,2017-06-02,560.6114472
5,2017-06-02,997.6590002
1,2017-06-03,1539.510108
2,2017-06-03,16920.71552
3,2017-06-03,5296.040415
4,2017-06-03,543.7931038
5,2017-06-03,1037.56536
1,2017-06-04,1493.324805
2,2017-06-04,16582.30121
3,2017-06-04,5243.080011
4,2017-06-04,527.4793107
5,2017-06-04,1027.189707
1,2017-06-05,1508.258053
2,2017-06-05,16913.94723
3,2017-06-05,5033.356811
4,2017-06-05,532.7541038
5,2017-06-05,1016.91781
1,2017-06-06,1538.423214
2,2017-06-06,17083.0867
3,2017-06-06,4983.023243
4,2017-06-06,511.4439396
5,2017-06-06,1057.594522
1,2017-06-07,1507.65475
2,2017-06-07,16741.42497
3,2017-06-07,5232.174405
4,2017-06-07,496.1006215
5,2017-06-07,1110.474248
1,2017-06-08,1462.425107
2,2017-06-08,16574.01072
3,2017-06-08,5127.530917
4,2017-06-08,520.9056525
5,2017-06-08,1132.683733
1,2017-06-09,1447.800856
2,2017-06-09,15745.31018
3,2017-06-09,5024.980298
4,2017-06-09,531.3237656
5,2017-06-09,1155.337408
1,2017-06-10,1462.278865
2,2017-06-10,14958.04467
3,2017-06-10,4924.480692
4,2017-06-10,510.070815
5,2017-06-10,1178.444156
1,2017-06-11,1520.77002
2,2017-06-11,14210.14244
3,2017-06-11,4776.746272
4,2017-06-11,525.3729394
5,2017-06-11,1131.30639
1,2017-06-12,1505.562319
2,2017-06-12,14494.34529
3,2017-06-12,4681.211346
4,2017-06-12,541.1341276
5,2017-06-12,1097.367198
1,2017-06-13,1550.729189
2,2017-06-13,14349.40184
3,2017-06-13,4587.587119
4,2017-06-13,562.7794927
5,2017-06-13,1053.47251
1,2017-06-14,1504.207313
2,2017-06-14,14779.88389
3,2017-06-14,4679.338862
4,2017-06-14,551.5239028
5,2017-06-14,1064.007235
1,2017-06-15,1549.333533
2,2017-06-15,15223.28041
3,2017-06-15,4538.958696
4,2017-06-15,568.0696199
5,2017-06-15,1085.28738
1,2017-06-16,1580.320203
2,2017-06-16,15071.0476
3,2017-06-16,4402.789935
4,2017-06-16,562.3889237
5,2017-06-16,1117.846001
1,2017-06-17,1611.926607
2,2017-06-17,14468.2057
3,2017-06-17,4490.845734
4,2017-06-17,556.7650345
5,2017-06-17,1129.024461
1,2017-06-18,1563.568809
2,2017-06-18,13889.47747
3,2017-06-18,4445.937276
4,2017-06-18,567.9003352
5,2017-06-18,1072.573238
1,2017-06-19,1579.204497
2,2017-06-19,13195.0036
3,2017-06-19,4401.477904
4,2017-06-19,539.5053184
5,2017-06-19,1061.847506
1,2017-06-20,1516.036317
2,2017-06-20,13458.90367
3,2017-06-20,4181.404008
4,2017-06-20,523.3201589
5,2017-06-20,1072.465981
1,2017-06-21,1455.394865
2,2017-06-21,13997.25982
3,2017-06-21,4014.147848
4,2017-06-21,539.0197636
5,2017-06-21,1018.842682
1,2017-06-22,1499.056711
2,2017-06-22,13857.28722
3,2017-06-22,4054.289327
4,2017-06-22,528.2393684
5,2017-06-22,978.0889745
1,2017-06-23,1484.066143
2,2017-06-23,13718.71435
3,2017-06-23,4094.83222
4,2017-06-23,549.3689431
5,2017-06-23,1007.431644
1,2017-06-24,1513.747466
2,2017-06-24,14130.27578
3,2017-06-24,4135.780542
4,2017-06-24,543.8752537
5,2017-06-24,1027.580277
1,2017-06-25,1544.022416
2,2017-06-25,14836.78957
3,2017-06-25,4177.138347
4,2017-06-25,532.9977486
5,2017-06-25,986.4770655
1,2017-06-26,1528.582192
2,2017-06-26,14985.15746
3,2017-06-26,4218.909731
4,2017-06-26,506.3478612
5,2017-06-26,947.0179829
1,2017-06-27,1482.724726
2,2017-06-27,15584.56376
3,2017-06-27,4176.720634
4,2017-06-27,511.4113398
5,2017-06-27,928.0776232
1,2017-06-28,1438.242984
2,2017-06-28,15428.71812
3,2017-06-28,4134.953427
4,2017-06-28,506.2972264
5,2017-06-28,946.6391757
1,2017-06-29,1380.713265
2,2017-06-29,15120.14376
3,2017-06-29,4010.904824
4,2017-06-29,526.5491154
5,2017-06-29,918.2400004
1,2017-06-30,1408.32753
2,2017-06-30,14364.13657
3,2017-06-30,3890.57768
4,2017-06-30,547.61108
5,2017-06-30,945.7872004
1,2017-07-01,1436.494081
2,2017-07-01,14651.4193
3,2017-07-01,3929.483457
4,2017-07-01,569.5155232
5,2017-07-01,955.2450724
1,2017-07-02,1422.12914
2,2017-07-02,14358.39092
3,2017-07-02,3811.598953
4,2017-07-02,592.2961442
5,2017-07-02,964.7975232
1,2017-07-03,1464.793014
2,2017-07-03,14789.14265
3,2017-07-03,3659.134995
4,2017-07-03,598.2191056
5,2017-07-03,974.4454984
1,2017-07-04,1479.440944
2,2017-07-04,14493.35979
3,2017-07-04,3512.769595
4,2017-07-04,604.2012967
5,2017-07-04,935.4676785
1,2017-07-05,1435.057716
